UniProt_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
Q27820,-0.070290595,0.7193604,-0.063330546,0.15473856,-0.21190555,0.028293451,-0.06489394,0.010181765,-0.03268642,0.17707114,-2.0733263,0.062488656,0.29071712,-0.2589759,-1.000269,1.2669331,-0.08361989,0.3200882,-0.15419836,-0.07605187,-0.9628318,-0.002564105,1.620675,0.5055554,0.058455676,0.22372179,-0.00535837,0.023071982,0.7066924,0.018388016,-0.27900252,-0.009525935
Q15843,-0.1439199,0.37933764,-0.046385583,0.16704617,0.22794475,0.20477837,0.008865149,0.031560212,-0.0026443824,0.4540228,-1.4099368,1.0605048,0.10182786,0.33968568,-1.2180026,-0.38350818,-0.07770518,0.2312399,0.25819045,1.993237,0.38077298,0.05171013,1.2112976,-0.59422135,0.094351046,-0.005446136,0.010464318,0.045538392,-1.1706983,0.046964496,-0.12475381,0.2033655
O54785,-0.15181726,-0.31947297,-0.039737772,0.1832645,-0.23834246,-0.06800589,-0.034025025,0.0033276896,0.011833902,0.27185118,-2.0564816,0.063007444,1.3705423,0.13185869,-2.2425091,0.44166884,-0.09778333,0.48156482,0.08117014,0.7388537,-0.36380345,-0.05226417,2.8795602,-0.13564712,0.06747398,0.05162028,0.0019216775,0.013806431,-0.5615331,0.066462666,-0.22310627,0.27723193
P18670,0.005041931,0.4984305,-0.102424115,0.11736627,0.5341382,-0.37131602,-0.09410001,-3.8422644e-05,-0.09401793,-1.0509803,-2.4167132,-0.18236268,0.32628515,-0.053717077,-0.11378025,1.5662297,-0.066702016,0.45453942,-0.03126672,-0.8757875,-0.35912538,-0.045060363,-0.6717258,1.4921265,0.0806344,-0.09836459,-0.037706148,0.017220743,1.3568772,-0.020659177,-0.70533395,0.0001732707
P18014,-0.006940285,0.5105631,-0.110511534,0.12205378,1.4689964,-0.18645407,-0.13328885,0.0036599245,-0.09779468,-0.6586239,-3.1923816,-0.30709997,2.3655932,0.028801804,-0.46123424,-0.06316707,-0.07511608,-1.7709814,-0.6870157,0.06919173,-0.641511,-0.035482485,0.13232169,1.9619559,0.05768077,0.30451816,0.032414153,0.08411596,0.47609273,-0.03463322,-0.6111055,0.06535388
P60010,-0.07745816,-0.086423986,-0.070615634,0.13616973,0.46831688,-0.0825938,-0.072909124,0.003021661,-0.04416211,0.021641731,-2.1044784,0.24402307,1.2487712,0.16245331,-0.86169976,0.21931957,-0.07592454,-0.60009617,-0.22647879,0.5887185,-0.058000743,-0.008176982,1.5476336,1.132859,0.06636273,0.03807689,0.009975361,0.028139148,-0.0942632,0.021624226,-0.17009872,0.22942716
P0DN86,-0.08858365,0.3706356,-0.026642295,0.13095759,0.8820801,0.04564029,-0.038177665,0.013301462,0.011877128,-0.19127022,-1.5232844,0.19702812,1.4572177,-0.101054706,-1.1303813,0.5179503,-0.06569032,-0.6301444,-0.6777292,1.9223996,-0.8833385,-0.027941227,0.35481814,-0.77352256,0.03310627,0.25978345,0.03879131,0.0027853586,-0.44237885,0.031396624,-0.08409151,0.44094968
P62136,-0.1065067,0.06945682,-0.068401806,0.14702208,0.15597631,-0.021654906,-0.046258803,0.008625204,-0.03627423,0.24926929,-2.1025088,0.5665474,0.8633751,0.21541667,-1.5070957,0.3312837,-0.08345882,-0.2875986,-0.091086544,1.1143428,0.051587462,-0.014316104,2.235378,0.81270605,0.07656852,0.08709993,0.007205065,0.06106625,-0.28272566,0.031538695,-0.24270438,0.3179698
O60814,-0.17267533,0.75581604,-0.061306074,0.1769818,0.23543748,0.11078602,0.002130475,0.024717703,-0.007949949,0.28534693,-2.3937645,0.90699273,1.3298081,0.38663048,-2.4535656,-0.3342716,-0.10148813,-0.23926112,0.13531274,2.7281725,0.16079473,-0.037458606,1.9314554,-0.5694413,0.100500956,0.012447089,0.03367251,0.10840039,-1.3917704,0.053833526,-0.60227513,0.25571316
P75391,-0.03919973,0.35883448,-0.11095482,0.14594737,0.8475546,-0.25674126,-0.1150355,-0.0053843637,-0.094021775,0.5392876,-2.997652,-0.27545625,1.4226722,-0.04075508,-0.16351469,0.2173894,-0.08368365,-1.9204108,-0.81505877,0.9366803,-0.76352996,-0.08413008,1.0365648,2.1149523,0.06747046,-0.06422568,0.027525986,0.12864828,0.7156518,-0.017123172,-0.2908081,0.079676084
O75674,-0.061821133,-0.49486652,-0.09310019,0.13552406,0.15681672,-0.08327528,-0.077999815,0.004110887,-0.0740245,0.12214346,-2.0720613,0.52616364,0.77034867,0.45806023,-0.8864287,-0.018484712,-0.07735806,0.055502348,0.24272153,-0.7893039,0.4365027,0.023645848,2.1448605,1.5434935,0.08999393,-0.111923136,-0.016695183,0.028721914,0.58380264,0.010190688,-0.44790867,0.010741336
Q27727,-0.10244901,0.1277589,-0.05036707,0.17108272,0.41440192,-0.01330557,-0.04833871,0.0213127,-0.010089809,0.28294373,-1.76484,0.08523867,0.8693722,-0.10042157,-0.7026074,-0.009819463,-0.08262198,-0.47684655,-0.5750778,0.658461,-1.2829996,-0.004428635,1.6467034,-0.24151967,0.05512688,0.5224517,0.02249507,0.05708463,-0.4619935,0.0161041,0.08095495,0.15027595
P14209,-0.070258215,-0.49267417,-0.039029527,0.091758594,-0.58703595,0.06571895,-0.017197093,0.008674604,-0.017272444,-0.3612048,-0.5677427,0.19702116,-0.025977306,0.16293792,-0.6187338,0.5809062,-0.053026017,0.8909127,0.32933697,-0.58254117,0.11805031,0.050260738,2.3559706,0.89416206,0.05783532,0.023207843,-0.028308434,-0.02417351,-0.5743668,0.032760434,0.17951295,0.07021622
Q9Y2D8,-0.11350526,-0.5364656,-0.079717994,0.14659762,-0.3911612,0.026783269,-0.036676843,0.010718899,-0.050818074,0.7356312,-1.9031427,0.48690587,0.7059052,0.61365044,-1.2484066,-0.9288093,-0.0807416,0.008596867,0.6805684,-0.10530461,1.0673654,0.02822582,2.8632154,1.5280353,0.10035084,-0.24471936,-0.011029346,0.06896497,-0.6388089,0.033584017,-0.18368621,-0.13392329
P15336,-0.056975484,-0.07333414,-0.10485223,0.14167304,0.63354725,-0.10960147,-0.096495345,0.014226872,-0.08280728,-0.3311247,-2.5295715,0.15851083,1.3995874,0.13770989,-0.2519994,-0.11914034,-0.08716331,-1.0980761,-0.50949544,-0.30380526,-0.75636405,0.002778789,2.093541,1.5921037,0.080569014,0.313005,0.015452796,0.094584964,-0.08129229,-0.017036151,-0.24030955,0.0075631244
P0A8M3,-0.068164416,-0.044384044,-0.085185654,0.13180292,0.44251832,-0.13274544,-0.074646674,0.0123663,-0.05844877,-0.5913317,-2.0884895,0.13109821,1.5629593,0.100408435,-0.8875647,0.06643356,-0.08416511,-0.53611755,-0.43683913,-0.27343085,-0.82575965,-0.03559023,2.1887558,0.824225,0.06849065,0.4378285,0.015916025,0.085384436,-0.21755461,-0.0046064775,-0.33076698,0.17385386
P36873,-0.13788286,-0.49197492,-0.03806021,0.1474748,0.07347069,-0.058437634,-0.009834615,0.014356986,0.0045197103,-0.47563666,-1.1705126,0.77198195,0.7872026,0.3080387,-1.3623512,0.17276321,-0.078767136,0.6823052,0.13265269,0.7979574,0.18493494,-0.006744875,2.2597902,-0.4218452,0.08088754,0.025606683,-0.0046906997,-0.0069903643,-1.163938,0.05798298,-0.0639446,0.47719544
Q9CXW4,-0.06848443,0.18572707,-0.06462796,0.0941454,-0.0548326,-0.08814218,-0.062346675,0.003669845,-0.048124705,-0.29620546,-1.4303601,0.66043246,0.58924705,0.12867808,-0.62385666,0.2726785,-0.066310324,-0.46710753,-0.28731412,0.14041916,-0.11040072,0.02763242,2.9486485,1.8220813,0.057670455,0.40128392,0.0055994582,0.018320803,-0.68022674,0.019980308,0.024187732,0.36137074
P00044,-0.05895744,-0.41260174,-0.046360586,0.09152606,-0.36506495,-0.0934191,-0.029282207,0.010108497,-0.027831791,0.06320229,-0.7916377,0.31134072,0.2519256,0.18806219,-0.74207735,0.09270829,-0.05426453,0.20793957,-0.016008174,-0.53604865,-0.09390841,-0.01293461,2.337233,0.6620074,0.04851908,0.23608537,-0.008081876,0.03714143,-0.12096252,0.012017194,0.073024906,0.18819696
A0A0H3LHU4,-0.04699528,-0.08773525,-0.08304828,0.13467352,0.30594137,-0.16480543,-0.07830499,0.007611841,-0.060052622,-0.40946308,-2.2424438,-0.19113937,1.2579321,-0.06316896,-0.8787551,0.47340244,-0.07822001,-0.30835006,-0.32567468,-0.7983104,-0.853634,-0.06326847,1.7356428,0.8057734,0.060062874,0.292957,5.1265954e-05,0.086271204,0.47278857,-0.010059605,-0.3094082,0.070116244
O43291,-0.09221108,-0.080592684,-0.07247758,0.15115938,0.4074308,-0.068681516,-0.073199846,0.0010703837,-0.03736592,0.027096024,-2.2298386,-0.23612477,1.7007824,0.08723339,-1.0394124,0.41194397,-0.08742356,-0.6029963,-0.37701106,0.8500899,-0.6958118,-0.027767707,1.588021,0.9175339,0.065804586,0.09425063,0.017988602,0.044880863,-0.1881003,0.024112785,-0.2223396,0.09673663
P12670,-0.11207479,-0.4601492,-0.037153482,0.14645302,-0.16449733,-0.014432137,-0.022860616,0.005876988,0.0040453523,-0.09159511,-1.2699758,0.029176494,0.90307945,0.08524499,-1.8207067,0.7685232,-0.07851902,0.76812845,-0.10982361,0.22655074,-0.8465106,-0.026365587,2.460535,-0.3563392,0.05453777,0.3256994,-0.006415663,0.013116739,-0.21955179,0.042801004,-0.15309711,0.25445655
P45850,-0.059757125,0.34941238,-0.06760988,0.13638875,0.2054265,-0.14776373,-0.06232027,0.0030853096,-0.043204464,0.080344535,-2.3453965,-0.37207678,0.9387827,0.02679491,-1.1434107,0.39218798,-0.07011531,-0.19523096,0.051115792,0.27983555,-0.15327549,-0.033807747,0.65895486,1.2460577,0.059498917,0.10002426,-0.0062487363,0.048121184,0.07774474,0.01221302,-0.2979105,-0.011658153
P14755,-0.05337622,0.45806462,-0.057613615,0.11884975,0.009833127,-0.107045144,-0.056507733,-0.0037907972,-0.036156777,0.35289222,-1.5049422,0.023622818,0.2956278,-0.01333888,-0.5208502,0.5203657,-0.062698975,-0.12365784,-0.26077035,0.12725428,-0.78001255,-0.009257713,1.3135324,0.96661854,0.050986797,0.12248117,-0.0013130493,0.004419755,0.33418518,0.019500889,-0.21062565,-0.03692119
P0A7L0,-0.063679434,0.50200886,-0.06643569,0.092652835,-0.0867677,-0.025803974,-0.073060006,0.00023364322,-0.050746836,-0.009972408,-1.6257985,0.5907317,0.703327,0.09462398,-0.7523214,0.2893337,-0.06800019,-0.7349066,-0.35404798,0.32704985,-0.24945259,0.038897067,3.0491524,2.1263697,0.051018562,0.4204222,0.014738662,0.014940797,-0.49783504,0.02036572,-0.0638966,0.26925844
O43278,-0.08101883,0.33676624,-0.080883116,0.17088608,1.6577148,-0.06668494,-0.10274221,0.018726924,-0.037792437,-0.28097802,-3.550105,-0.6836876,3.114637,-0.15169498,-0.88575274,0.29493475,-0.09920625,-2.4814382,-1.2723761,2.498976,-1.5919783,-0.07604575,0.038957477,0.38971263,0.049600817,0.20003152,0.07116197,0.11613665,-0.38370773,-0.0100102695,-0.2613451,0.18050262
P04899,-0.09097953,-0.43256783,-0.08020953,0.1310632,-0.12451492,0.045198433,-0.019816658,0.020880034,-0.05532973,-0.23267145,-1.4196224,0.69167465,0.35687926,0.36732513,-1.0699375,-0.2403921,-0.07261904,0.5034408,0.464479,-0.3206322,0.64461416,0.00030997183,2.3429806,0.59176785,0.09758616,-0.015131882,-0.018157613,0.099579155,-0.47750673,0.012675859,-0.1914431,0.14906219
P30822,-0.024116129,0.5949717,-0.10135719,0.11055208,0.42141974,-0.18719827,-0.07820088,0.011632004,-0.089689344,-0.17997558,-2.6072237,-0.16300687,1.2739955,0.22503948,-0.7925215,-0.21105416,-0.06767033,-0.65254736,0.25415352,-0.0038676395,0.65426296,-0.05646752,-0.10670049,1.7492805,0.077464014,-0.10785781,0.003570619,0.11479893,0.35478932,-0.021881465,-0.61652684,-0.08579978
O76093,-0.09932048,-0.09943723,-0.052636493,0.14111748,1.2099943,-0.079192676,-0.04612241,0.010173082,-0.015533462,-0.7820687,-1.4877564,0.2492638,1.4647828,-0.09128194,-0.5363774,0.6932283,-0.07366151,-0.75702006,-1.0020646,1.9948871,-1.2378912,-0.025049675,0.75444067,-0.2738744,0.056589857,0.5033637,0.029799432,0.04003473,-0.9659884,0.022196848,0.12955853,0.628201
O70209,-0.098882,0.5721809,-0.054002598,0.17726602,0.27053162,0.03913626,-0.05562455,0.01834962,-0.017275829,0.58356833,-2.7624927,0.02891329,0.6226486,-0.092707485,-1.6510863,0.4414726,-0.08423896,-0.48188704,-0.22026068,1.075078,-0.6431793,0.019938419,1.6474303,0.7896203,0.054992244,0.44882694,0.006701422,0.05260128,-0.21768057,0.022263516,-0.11469135,0.120822966
O96013,-0.16988027,-0.80747074,-0.044686824,0.16726756,-0.44497934,-0.42806783,-0.021945884,-0.018690227,0.003830625,0.4721744,-1.4773517,0.31348324,1.1991311,0.53004485,-2.7837245,0.27085796,-0.09769984,0.8562145,-0.10358098,0.7934014,-0.5834854,-0.09507202,4.021473,0.26090643,0.07536873,0.412383,-0.009473543,0.015787736,-0.6424169,0.0783102,-0.4338523,0.525598
A0A4P8DY91,-0.022094805,0.08367521,-0.09275272,0.12971756,1.2990174,-0.084715635,-0.12362647,0.022441776,-0.06843385,-0.19921818,-3.338872,-0.57731664,2.627753,0.28280383,0.10351318,-0.407296,-0.08080706,-2.1175902,-0.42865968,0.8070791,-0.08904694,-0.0022200495,-0.8119426,1.5159285,0.06338452,-0.52965283,0.046027184,0.03642186,0.30876428,-0.025609314,-0.4872749,-0.30343708
Q00534,-0.07182074,0.26604915,-0.07688917,0.12115616,0.1917415,-0.0783871,-0.06406866,-0.0025020768,-0.05300003,-0.29817635,-1.9913557,0.29872635,1.0188377,-0.034492556,-0.9435864,0.7999464,-0.07738082,-0.4446813,-0.37232178,0.4485569,-0.56414914,-0.04508792,2.213811,1.10252,0.06554351,0.10686736,0.007282977,0.057908252,-0.014844661,0.0190627,-0.24894544,0.24843845
O43896,-0.11590054,-0.8205311,-0.082775116,0.15770562,-0.08244554,-0.28572303,-0.066943586,-0.016220268,-0.046068966,-0.857811,-2.0180352,-0.14688788,1.7092954,0.27599204,-1.4617993,0.45121777,-0.09585733,0.7767399,0.15617563,-1.0352454,-0.45987976,-0.048701037,3.2132387,1.2040249,0.093325086,0.1302697,-0.026363984,0.006760376,-0.5913761,0.048151802,-0.3987627,0.10972497
P0AG30,-0.048170745,0.20376033,-0.08109861,0.106888115,0.61508256,-0.32478133,-0.06943589,-0.005208472,-0.071918316,-0.95523053,-1.728247,0.5537538,0.40377554,0.086852334,0.025214672,0.1965853,-0.055841938,-0.18728232,-0.008853972,-0.082056046,0.5813099,-0.0139376,0.9899623,1.9912335,0.080055214,0.0832812,-0.021478368,0.011240311,-0.7139012,0.016335197,-0.056129932,0.4617724
O15530,-0.08248788,-0.027450833,-0.07200053,0.14387247,0.20873398,-0.14163816,-0.06870427,0.0029255487,-0.04489227,0.10483211,-2.4052887,0.1202516,0.94155073,0.174754,-0.9750166,0.35282066,-0.078925,-0.39428928,-0.029992346,0.43223548,0.039511524,-0.0044210423,1.6236584,1.4631292,0.073138066,-0.005759254,-0.004630913,0.02570286,-0.15842278,0.024961822,-0.17820032,0.10341307
O75688,-0.13583575,-0.9273393,-0.031355698,0.1470025,0.014485677,-0.2052635,-0.007932635,0.019397212,0.008727777,-0.77321535,-0.7115453,1.0157708,0.26699254,0.31491628,-0.7764773,0.20449565,-0.07464725,1.0523736,0.120642245,0.22680193,0.33985138,-0.0021392729,2.4002025,-0.57274675,0.08390271,0.06226589,-0.019816807,-0.033551004,-1.266431,0.056562502,0.18567736,0.6860254
P0DPK2,-0.12181383,0.47646973,-0.08765861,0.15791267,0.2997761,0.23831314,-0.0134331845,0.039302748,-0.057245944,0.5197569,-2.2423584,1.176808,0.59927756,0.59018636,-1.4797915,-1.3799782,-0.07950338,-0.33563218,0.83079773,1.4966277,1.8849907,0.043758873,1.1392635,0.7048545,0.1175766,-0.17617989,0.011883151,0.14325607,-1.13635,0.017635444,-0.36174014,0.1139626
O95235,-0.078711785,-0.7282954,-0.0974574,0.12478249,0.86928946,-0.20902129,-0.039961476,0.013181536,-0.078463115,-0.84288865,-1.239357,1.142053,0.63198984,0.3038958,-0.19992244,-0.2101623,-0.07069055,-0.37641054,-0.47361088,0.20813552,-0.08358956,-0.05542999,2.2355335,0.36853796,0.10000205,0.23362978,-0.00020750226,0.13013233,-0.5371334,-0.005327292,-0.07544095,0.6576203
Q9Y6Q9,-0.098661736,-0.103693604,-0.08343083,0.15304178,0.028998476,-0.09682919,-0.05437206,0.006633303,-0.049080115,-0.10664083,-2.3813357,0.031321146,1.3211007,0.25197273,-1.3716905,0.38218608,-0.09156891,0.030690152,0.17995036,0.42994323,0.07671307,-0.049655937,1.7324483,0.8451462,0.090567335,-0.23839574,-0.00246263,0.06963482,-0.08485184,0.02542173,-0.4677499,0.028841931
B9EHT4,-0.13915382,-1.3053244,-0.06844227,0.1728338,-0.6782842,0.08810107,-0.04435122,0.00862886,-0.029353064,0.35464254,-1.6820923,0.33142105,0.8177956,0.49809992,-2.2241259,0.15489101,-0.0959195,1.1094735,0.52375656,-0.9826385,0.18072918,0.07127209,4.4853687,1.1906378,0.0895831,0.45291603,-0.032426175,0.027837172,-0.3439814,0.046068702,-0.06964412,0.109558485
Q7WTU1,-0.020418547,-0.56445396,-0.12679234,0.09575623,0.61717963,-0.2981027,-0.09755091,-6.4224005e-05,-0.12869878,-2.2793312,-2.061617,0.39934734,0.90811193,0.0039465874,0.2870214,0.7175983,-0.06372911,0.11063349,0.20091644,-1.7946632,0.9452565,-0.01696574,1.6963638,2.8784325,0.10474976,0.20838542,-0.047367577,0.084674016,-0.5902194,-0.01863577,0.039798036,0.5201203
Q8IZU0,-0.13035703,0.19338036,-0.057121824,0.14874808,0.41873038,-0.056515127,-0.018163636,0.018027972,-0.014209609,-0.30320412,-2.086609,0.5790733,1.5062957,0.2376512,-1.9434717,0.0264709,-0.08741623,-0.29458356,-0.15875402,1.7305181,-0.12959743,-0.068596594,1.777365,-0.38560107,0.07795867,0.14387015,0.024651315,0.090398476,-1.0096855,0.035145663,-0.3898881,0.42237172
P30041,-0.08735812,0.5046506,-0.06734116,0.16936001,0.5021624,0.15058048,-0.070461184,0.0074861557,-0.033584893,0.31739685,-2.3548732,-0.09054851,0.9215498,-0.23500475,-0.7793456,0.8082395,-0.082272924,-0.60657334,-0.32420003,1.3353744,-0.58108073,0.012124903,1.0194306,0.87191695,0.062243953,0.024498655,0.013596985,0.04290493,-0.009732279,0.026166845,-0.012526829,0.13153099
P01236,-0.08256975,-0.023281857,-0.044015862,0.10426171,0.42961276,-0.08664952,-0.0486841,0.0110370405,-0.017853713,-0.45187736,-1.231566,0.6595318,1.1611526,0.25072616,-1.031079,-0.1811777,-0.06406337,-0.36057645,-0.3574224,0.5378118,-0.20883656,0.01957675,2.154717,0.61132663,0.048691623,0.5078212,0.01995289,-0.0049424805,-0.91294277,0.025777576,-0.09402391,0.4835664
O60684,-0.07041438,-0.30188555,-0.07589434,0.112283766,-0.6986567,0.06036844,-0.062124204,0.0031409767,-0.059418764,0.0077415556,-1.5827562,0.16260564,0.30080295,0.27948153,-0.85207546,0.09738468,-0.070184365,0.41129106,0.51370037,-1.2438724,0.43849722,0.08908856,3.4675522,2.6110506,0.07544814,0.19479677,-0.030320287,0.007307969,-0.49598968,0.02395013,0.010038983,-0.12628007
P04397,-0.15882787,-0.16301496,-0.04578957,0.18610461,-0.25151616,0.1797859,0.013796768,0.030882867,0.0029715002,0.6345509,-1.5996281,0.6998084,0.2899335,0.34156618,-1.8222364,-0.38420042,-0.086208485,0.7305917,0.6438924,1.2227726,0.7154744,0.006395524,1.9013816,-0.70350575,0.09735206,-0.15986332,-0.0052331467,0.0757153,-0.951523,0.052639563,-0.09873119,0.14951952
O95760,-0.1074581,0.76385814,-0.0771224,0.14433622,0.7351298,0.081145756,-0.05121776,0.0132273985,-0.041003037,-0.10360633,-2.2472053,0.55527645,1.5921224,0.15534875,-1.1349965,0.028739026,-0.08696518,-0.94547606,-0.3620606,2.0823798,-0.29479164,-0.010780038,1.109746,0.43971187,0.0809608,0.09777831,0.040183704,0.0758713,-0.76885754,0.025647825,-0.41257358,0.22374511
P19880,-0.021441909,0.63380325,-0.094567634,0.10563701,0.79547817,-0.09897998,-0.10855889,-0.008125625,-0.08816771,-0.30411047,-2.6197953,0.5799146,0.85929674,-0.026597992,-0.56979716,0.9407376,-0.065963365,-1.0948287,-0.41371238,0.6003205,0.18895549,-0.010888992,1.338915,2.3804631,0.061995737,-0.110766605,0.0052110557,0.026616521,0.7004544,0.0029111728,-0.4032985,0.41215444
P50570,-0.0803485,-0.66833955,-0.0754179,0.13105191,0.25943923,-0.20054708,-0.06242116,0.005619682,-0.05058161,-0.44673505,-1.5826746,0.40262786,1.010243,0.33173344,-0.88552785,0.11867644,-0.07615486,0.16500446,-0.08478246,-0.44261518,-0.063823365,-0.0041923947,2.244481,0.9876374,0.078193866,0.29183933,-0.010525811,0.030165365,-0.21897598,0.015919955,-0.18321492,0.31668502
P04351,-0.15097852,1.2515575,-0.04948482,0.1873735,0.973118,0.08894137,-0.016426263,0.023092763,0.0038350436,0.10139612,-2.064308,0.7897648,1.0342803,-0.06508317,-1.8689299,0.55617154,-0.09505159,-0.45948863,-0.8000541,3.3691795,-1.4157711,-0.016331661,0.76786566,-1.2349335,0.071734294,0.7183711,0.046937395,0.07792557,-0.9482203,0.040174503,-0.4053059,0.52775425
P14868,-0.13340816,-0.55695105,-0.02587776,0.14836791,-0.08603768,-0.060324285,-0.011366666,0.0099698035,0.016765278,-0.2509082,-0.92019105,0.66707265,0.55959344,0.20907265,-1.5344877,0.5190555,-0.07535423,0.9800733,0.04425025,0.528926,-0.15271252,-0.001781486,2.405386,-0.60187113,0.06568521,0.2202703,-0.010246714,-0.031104153,-0.7559245,0.061631724,0.00463338,0.5136094
P01210,-0.15693122,-0.009485841,-0.042753976,0.18498892,0.3300896,-0.17194466,-0.04548365,-0.0019834982,0.0137728,0.19668142,-2.3511872,-0.06696221,2.1426,0.13909476,-2.750782,0.66595054,-0.10547936,-0.09386853,-0.5511159,1.9091158,-1.2435178,-0.08345121,2.4085164,-0.41118836,0.056512553,0.47880337,0.029324917,0.03248332,-0.51926565,0.060528096,-0.48439512,0.45794657
P03126,0.05356779,0.7204788,-0.1376005,0.12101689,1.5117602,-0.63203037,-0.13820492,-0.0052169776,-0.14819989,-0.39689505,-3.7753432,0.012745887,0.50644535,0.19836986,-0.4291075,0.78547364,-0.057361424,-0.7751535,-0.089053154,-0.49884236,0.637451,-0.08450204,-2.1217518,2.7388887,0.084734514,-0.075218156,-0.034401502,0.08663054,2.3475652,-0.05874787,-1.0900508,0.173257
Q9BQB6,-0.13750532,-1.3829795,-0.07880351,0.16541559,0.7849648,-0.43257123,-0.06250027,0.017016105,-0.035685048,-1.1127977,-1.8862062,0.7032788,2.131536,0.4058946,-1.2140054,-0.28356132,-0.10540124,-0.4991586,-0.87146044,0.15447465,-0.9982983,-0.07957673,3.8191593,-0.038799636,0.08748849,0.7245958,0.020359688,0.09329164,-1.2414336,0.015039567,-0.09408699,0.8214975
Q96LK0,-0.13498963,-0.3472219,-0.045953043,0.14353266,-0.30333224,0.032211114,0.013339221,0.023940591,-0.0072794952,0.09047221,-0.9900737,0.9002428,0.13324921,0.39352933,-1.1296074,-0.32316473,-0.07399188,0.6853246,0.45653638,0.74306715,0.63768655,-0.0051466567,2.1926115,-0.4114878,0.093535945,-0.18337594,-0.008468626,0.05113995,-1.1097965,0.04671466,-0.020695422,0.24242555
P06702,-0.07471245,-0.16063753,-0.07583275,0.120467335,0.07513857,-0.11623442,-0.0590228,0.009876208,-0.051869366,-0.13637131,-1.687208,0.34500796,1.0102834,0.18443933,-1.0097703,0.050388042,-0.07745819,-0.38479525,-0.3604297,-0.1934607,-0.64364,-0.016619008,2.7818973,1.0135008,0.06454176,0.51497966,0.00907565,0.08039812,-0.23436141,0.0032146503,-0.17704256,0.20633943
Q3UVR3,-0.060702633,-0.14283368,-0.09058539,0.1200222,0.28476018,-0.24932675,-0.061119847,0.008129201,-0.071405515,-0.17797294,-2.1787627,0.6521308,0.911883,0.36222926,-1.3130133,0.03703739,-0.077777825,-0.36161336,-0.19927742,-0.22963247,-0.1360986,-0.062201403,2.3922408,0.98976976,0.079139456,0.18172875,9.91065e-05,0.09800617,0.36382475,-0.004513533,-0.580142,0.26381978
P02359,-0.028879173,0.44185552,-0.09521321,0.09805841,-0.31194717,-0.050364792,-0.09803065,-0.01298586,-0.08830655,0.36431456,-2.0730805,-0.14926118,0.65317535,0.09234357,-0.20003773,0.12694,-0.06609099,-0.6797506,0.038293242,-0.93857,-0.15330346,0.037149433,2.4222724,3.1576574,0.063929,0.06826184,-0.0073935553,0.02959179,0.2462432,0.005119918,-0.19256951,-0.34215072
P15891,-0.018197527,-0.75869983,-0.087724626,0.0823492,1.0434169,-0.3024251,-0.07571799,0.010391657,-0.078354396,-1.5833015,-1.613047,-0.033603746,1.4366595,0.38931033,0.537121,-0.19427486,-0.05204406,-0.5140473,-0.10420682,-0.50996876,0.42072296,0.004202125,-0.046607535,1.652567,0.0796228,-0.0973716,-0.010577309,0.015389871,-0.70019895,-0.017078541,-0.11269567,0.17433093
P62263,-0.07491874,0.31371933,-0.10351461,0.13393244,0.3138465,-0.05981917,-0.09034972,0.00083409454,-0.081308834,-0.16834135,-2.6047924,0.014214063,1.5542856,0.070861734,-0.35506544,0.07641443,-0.08618395,-1.1332185,-0.15962192,0.48579103,0.015282834,-0.013077433,1.7836325,2.2180138,0.08614667,-0.036430854,0.015183592,0.088793084,-0.52751154,0.00993182,-0.14036426,-0.019547794
Q8R010,-0.085083015,0.5244463,-0.0710089,0.15823379,1.3223878,-0.027747601,-0.101326846,-0.0011551479,-0.04082957,0.15826082,-2.8504708,1.0045689,1.5717374,0.04435128,-1.3726516,0.761955,-0.086468734,-1.3730632,-0.7894737,2.1965487,-0.1538196,-0.023808436,1.4239945,0.76223105,0.05957069,-0.08381639,0.03928962,0.0019768674,0.5228381,0.03414756,-0.48206416,0.74413705
P04696,0.015018981,0.41841027,-0.15225875,0.13811705,1.0252364,0.1864864,-0.16947943,0.008791381,-0.14074984,-1.1573315,-3.192987,-0.7137176,1.8335067,-0.4797055,1.2209797,1.2793024,-0.096765295,-1.7523841,-1.1313783,-1.3391238,-2.404924,0.0618973,1.7424109,2.7698424,0.07644665,0.28416038,0.02049546,0.099593505,0.9692167,-0.06096956,-0.24905142,-0.500235
P04385,-0.1402274,-0.206405,-0.057442825,0.16624656,0.03923128,0.14345597,-2.7157366e-05,0.022762807,-0.012562096,0.0016204914,-1.5823971,0.53881407,0.94142103,0.18904836,-1.9178101,0.13212343,-0.08688835,0.46566197,0.23379982,1.2612678,0.1995786,-0.047075834,2.043926,-0.7200494,0.088161044,-0.02269145,0.0057489728,0.10960259,-0.73556846,0.039378118,-0.20057482,0.35505447
Q05128,-0.07965837,0.55799514,-0.028851336,0.123608835,1.0415794,-0.042360883,-0.04159825,0.010200159,0.0070245187,-0.2581476,-1.3828396,0.26193243,1.2503704,-0.084716775,-0.7564123,0.562676,-0.06306955,-0.7679598,-0.9201486,2.1482775,-1.2406694,-0.022777958,0.12634307,-0.64932215,0.032915838,0.32746914,0.041514322,-0.012242991,-0.45746884,0.027520403,-0.13777536,0.45625415
