UniProt_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
O15530,0.03969837,-0.050657246,0.031227494,0.07815612,-0.026041938,-0.018891096,0.021386907,0.03897974,-0.11069602,0.004446631,-0.05384504,-0.04547759,0.0028378994,0.014601404,0.014541852,0.008473524,0.02700385,-0.24962495,0.081334226,-0.049363725,0.27995208,0.025191978,0.0010709355,0.12633725,-0.03693941,-0.0011196593,-0.06402962,0.065032296,0.028654754,0.020666348,0.025167871,0.028965617,0.061789002,-0.015964279,-0.015460272,0.03099457,0.016249824,-0.010957191,0.072724,-0.0063028894,0.008528344,0.009781841,-0.073159724,0.008475457,0.012994791,0.032790903,0.007373933,-0.060256075,0.025021879,-0.0022948727,-0.018403148,-0.0353839,0.01105635,-0.016785417,0.0045254566,0.027585628,0.0182596,-0.39781845,0.032890923,0.008912567,-0.060088903,-0.052379865,-0.013170543,-0.07503551
O75688,-0.03271843,-0.057940166,-0.04563767,0.07176253,0.048623815,-0.008958229,0.03002219,0.20241682,-0.063415796,-0.014247339,0.10619949,-0.032893464,-0.021688104,-0.15175933,-0.00023335218,-0.10793567,0.014532129,-0.11896259,-0.04480119,0.008473486,0.20117934,0.026377078,-0.028986461,-0.18273044,-0.015928151,-0.020456366,-0.075436145,0.097739965,-0.05461711,0.017115705,-0.02807589,-0.020096052,-0.110956684,0.031384144,-0.07539111,-0.022499641,0.094442114,-0.0598174,0.17105539,0.06628748,0.03135573,0.054152224,-0.031282485,-0.12130186,0.023437023,-0.082785316,0.011108377,0.029310295,-0.117011905,-0.004076662,-0.012826198,-0.006076903,0.011363129,0.009750448,0.027044736,0.05694408,-0.03754705,-0.43964046,-0.02633071,0.04192485,-0.13043365,-0.07191556,-0.026415063,0.0675916
P0DPK2,0.014229916,-0.1178788,0.037140053,0.018809712,0.16304225,-0.11509248,0.12146256,0.16938959,0.056734707,-0.08918497,0.067794934,0.13656665,-0.010343789,0.052386712,-0.047677863,-0.015717765,0.07646852,0.03945042,0.09037327,0.11250249,0.14332367,-0.01785197,0.1610284,0.08882866,-0.026726434,-0.024570664,0.018357443,0.095768936,0.018851502,0.019874549,0.05062245,-0.14800538,0.13112716,-0.097358644,0.018085891,0.019784668,0.0933195,0.020132521,0.22803253,0.08103935,0.07968983,0.025385609,-0.06756136,0.05514591,0.04538333,-0.11294955,-0.0078102597,-0.028193988,-0.15181594,0.002948196,-0.12433302,-0.022251634,0.091134824,-0.026073704,0.040777195,0.09309929,-0.07756225,-0.6490378,-0.007073911,0.00053920597,0.035543665,-0.10499358,-0.10028347,-0.05664392
O95235,-0.032865133,-0.11331272,-0.0061284034,0.084326304,0.02940579,0.02752801,0.0028899042,0.13295642,-0.07668851,0.0656698,-0.03352384,-0.057717327,-0.03739437,-0.043489654,0.009797528,0.06592918,-0.003659732,-0.14007498,0.030176746,0.0002891252,0.20268378,-0.05628381,-0.07176891,-0.06880512,0.047375917,-0.0055468013,0.07914186,0.02157098,-0.012096608,0.02381559,0.02064822,0.07985276,0.03580074,-0.025643192,-0.0077239913,0.04083756,0.0676026,0.057915445,0.093938425,-0.10719407,0.008551749,-0.030536376,0.028393697,-0.07353628,-0.040909443,-0.076932736,-0.012305829,-0.018346854,0.0505486,-0.0031124032,-0.013234427,0.018143453,-0.045395847,0.09154787,-0.03214531,0.044731457,0.029060023,-0.3601232,-0.0074024443,0.016892465,-0.16894025,0.03746152,-0.104318626,-0.0141587965
Q9Y6Q9,-0.051759645,0.009148121,-0.061774854,0.047844518,-0.0022278968,-0.0014238665,0.022473283,0.021159675,-0.015854323,0.024337776,0.017293032,-0.04122825,-0.035393905,-0.07780609,-0.0022094343,0.00641301,-0.028058695,-0.1347569,-0.003726636,-0.027988289,0.2157844,0.006090913,0.12522021,-0.04426499,-0.0014236532,-0.087969676,0.012031787,0.08268306,-0.039782852,0.022027342,0.009741088,-0.0040697632,-0.0063520614,0.043249886,-0.0076174065,0.04995601,0.019135185,0.019820832,0.087105915,0.0041219015,0.016922267,-0.030235741,0.009226869,0.0016971016,-0.0053507434,-0.12480043,0.008502362,-0.04585209,0.029762603,-0.0020408975,-0.018727938,0.04340309,0.028010659,0.02560175,0.019931743,0.0346561,0.0041524787,-0.43756557,0.0007267203,-0.024638964,-0.14387202,-0.0260251,0.0025472548,0.047628306
B9EHT4,0.08736318,0.089192785,-0.009812149,0.01931642,0.060188696,-0.033805773,-0.014995252,0.13402964,-0.15135586,-0.0027624269,-0.068534456,-0.10799072,0.10056934,-0.05339789,-0.017280027,-0.07021319,0.06601434,-0.44050393,0.055030674,-0.030726336,0.33329114,0.03239736,-0.022003239,0.054608256,-0.044832427,-0.004713343,-0.11313943,0.05934428,0.13308807,0.014483094,0.07045557,-0.10900053,0.023797369,0.010307525,-0.058862526,0.00736096,0.02670973,-0.07248321,0.05192444,-0.009890954,0.066761486,0.06922302,-0.14595775,-0.06926172,0.051068712,0.06628493,-0.020124836,-0.16890384,-0.12608175,-0.009606277,0.044385854,-0.06422467,0.06160112,-0.10507359,-0.11022502,-0.018813796,0.11043926,-0.27986693,0.049862284,-0.07138174,-0.023146616,0.0481728,-0.09644424,-0.029891089
Q7WTU1,-0.0026471515,-0.08696518,-0.040596336,0.08709431,-0.083289646,-0.053189974,-0.002068727,-0.11949092,-0.08486097,-0.15289463,-0.12051007,-0.03975269,-0.14890628,-0.14602734,0.12233331,-0.01975579,0.0862816,-0.5165082,-0.098287225,0.050493475,0.2982487,-0.0740513,0.018473461,0.08056853,0.0018909225,0.14182176,0.034049947,0.10072932,-0.024728745,0.017006256,-0.071418844,0.127521,-0.0015127659,-0.07287037,0.06971597,0.0072203777,-0.0047009885,0.04683757,-0.122422576,0.047184158,0.021350801,-0.09104574,-0.06982624,0.111426465,0.06434976,0.049670238,0.13239974,-0.0036723937,0.058516342,-0.0100111,-0.069746815,-0.05433184,-0.06508508,0.011591602,0.123452745,-0.030128986,0.067888804,-0.27981427,0.09733727,0.093376674,-0.044042442,-0.031931456,0.03657448,0.1678396
Q8IZU0,-0.110768795,-0.0912481,-0.062769316,-0.026708072,-0.057498395,-0.032534216,0.047458213,0.10446429,-0.084991634,-0.029591944,0.034641806,-0.04873752,-0.052066207,-0.17101935,-0.008682051,-0.1384715,0.095858745,0.038964607,0.030407397,0.068813354,0.026234249,-0.027617564,-0.10128407,-0.28897315,-0.037838392,-0.14040703,0.06803108,0.16518302,-0.06261347,0.017259302,-0.0914225,0.049600597,0.11408565,0.018395338,0.014044367,0.030151267,0.0907534,0.056711107,0.05949777,0.040706523,0.09903796,-0.08475741,-0.024314858,-0.117062144,-0.08339809,-0.13214427,0.002747666,-0.008345678,0.06959455,-0.0044629457,-0.13391182,0.02473428,0.014781889,-0.030325063,0.02742671,0.025029186,0.0045011416,-0.67758495,0.05359491,-0.04857689,-0.13796192,-0.048080258,0.0043286122,0.14405157
P30041,-0.036305882,-0.028444458,-0.137388,-0.025944429,0.0004431814,0.006093886,0.009941715,0.0068104565,0.020745365,-0.0066958982,0.038659178,-0.03234577,-0.016090732,-0.111748524,0.04985146,-0.024759669,-0.0017371923,-0.0857037,-0.013031726,0.03127501,0.12029695,-0.023262573,0.023739869,-0.056983657,0.03867248,-0.12528946,-0.047652252,-0.0008315742,0.047742445,0.020222856,0.007309092,-0.0600242,-0.013780599,0.008819984,-0.025301205,-0.0054179784,0.02768778,0.01059468,0.08897152,0.034862638,-0.06405125,-0.026068065,0.0009099876,-0.0026700755,0.019785501,-0.036387876,0.07640037,-0.053797863,-0.054752097,-0.0022973393,0.006468564,-0.052639905,-0.0149367945,-0.056766685,0.016480017,0.039285786,-0.023207862,-0.63194,-0.015820784,0.044508625,0.01770261,0.055123907,0.0468623,0.008330795
P01236,0.10361139,0.04773777,-0.15646343,0.12371518,0.07523584,-0.024679942,-0.044547107,0.019326735,-0.06645627,0.050252777,0.028061304,-0.058103863,-0.09393387,-0.17262699,0.05219773,-0.12682271,0.11568079,-0.16119137,-0.014683247,-0.00047966998,0.12120324,0.054109704,0.16147287,0.06346489,0.06851092,-0.034319747,0.027694255,0.045832567,-0.025176207,0.020684376,-0.029531632,-0.018861601,0.08684274,-0.06275891,-0.029492414,0.028568301,0.07289203,0.07655133,0.04184171,0.054081637,-0.07233112,0.04704966,0.025529992,0.0111397635,0.08485661,-0.029603226,0.09065662,-0.12703376,0.0019492252,-9.819014e-05,-0.06475438,0.017000215,-0.07829551,-0.018630508,-0.08877052,-0.004250124,-0.08186017,-0.50895905,0.014135194,0.08283354,-0.06111672,0.009924413,0.06854083,-0.192239
O60684,-0.033386197,0.038383625,0.08681562,0.005842356,0.05268833,0.029393937,0.02760847,0.20169765,-0.051617887,0.03891644,-0.08651791,-0.060799077,0.02868243,-0.09053652,-0.030456044,-0.013456896,-0.031377524,-0.2737306,0.053498127,-0.01974685,0.25718817,-0.13798024,0.060746614,-0.05106791,-0.023007162,0.10987848,0.020451188,0.025616925,0.08100204,0.022117313,-0.12891099,0.16701792,-0.1499645,0.05840337,0.029709505,-0.0076585338,0.04662638,-0.07548042,0.0054559037,-0.020276926,0.005473271,0.06959438,0.034457974,-0.27217597,0.06351835,-0.031899605,0.065729626,0.03639234,-0.035592802,-0.008226005,-0.04055717,-0.05151119,-0.054566935,-0.007815363,-0.05022931,0.05362305,-0.057457324,-0.26629853,-0.12781963,0.11270262,-0.046427984,-0.071758926,-0.15655214,0.003464304
P04397,-0.014236303,0.07991554,0.05849602,0.08450298,0.08771406,-0.06532011,-0.004228309,-0.008880071,0.0019929372,-0.079951584,0.04172063,0.026463464,-0.066466235,-0.21668959,0.08464646,0.064958654,-0.015067302,0.026861072,0.021185875,0.03726013,0.11433391,-0.07892107,0.19798586,-0.12781979,-0.043986242,-0.14166678,0.118927404,0.05418788,0.017393101,0.024275094,-0.049637303,-0.0016847402,-0.13394207,0.033040404,0.010943685,-0.06668012,0.06765501,0.0047848057,0.17206323,-0.02103119,0.043235946,0.01310363,-0.03512881,-0.1599114,0.051996876,0.011294081,0.11581819,-0.051638406,-0.063279845,-0.00013511069,0.047077287,0.0770768,-0.00059302803,0.108811304,-0.012514537,0.026824716,0.01292544,-0.62491435,-0.030946884,0.12314769,-0.0402785,-0.050995898,0.003543917,-0.00942377
O95760,0.0057981876,-0.023977334,-0.069012485,0.007759189,0.04411095,-0.054896172,0.03285022,0.13201533,-0.08300764,0.032180645,0.042046223,-0.068354905,0.029503861,-0.010634549,0.013608061,-0.02581735,0.04565221,-0.03536498,0.013283614,-0.011266231,0.08097305,-0.040812794,-0.0738534,-0.114432275,-0.0045650327,0.018599635,-0.034426425,0.06777426,-0.020651244,0.018335106,-0.014964829,0.07407859,0.09468741,-0.0059264204,-0.017044423,-0.041727815,0.037217673,-0.0324113,0.091460176,0.023188747,0.08024131,-0.03372188,-0.06547346,-0.047566127,0.05401745,-0.03225073,0.04102713,-0.033852447,-0.022694916,-0.0042087347,-0.031864956,0.0049635917,0.060226757,-0.026051065,0.06268237,0.05990565,-0.0044822525,-0.64360815,0.08751505,0.055424556,-0.037829086,-0.049641877,-0.030579867,0.10324589
P19880,0.08479828,-0.0020568157,0.038639665,0.046455186,-0.10614918,-0.041981027,-0.035177078,0.046165965,-0.13190137,0.0055698785,-0.03489138,-0.066152796,-0.14928752,-0.020404536,0.0046015787,-0.1802308,-0.10387316,-0.2682553,0.08586777,-0.049247004,0.2311808,-0.00816465,-0.01680169,0.0171353,-0.016558444,-0.10169212,-0.05777926,-0.009036602,-0.087914266,0.021197917,-0.027610682,0.08257483,0.15410165,-0.091142334,-0.10222243,0.12728778,-0.017774798,-0.016373899,-0.02684998,0.069447525,-0.011115323,0.023882171,-0.065797776,-0.0013385117,-0.00028376447,-0.064782135,0.039683025,0.07632218,-0.04407518,8.963318e-05,-0.022202127,-0.039684143,0.013355401,-0.056779902,0.030897744,-0.0013933695,-0.05847654,-0.51756626,-0.14178437,0.13776186,-0.041690893,-0.015774017,0.024352618,-0.048968926
P50570,-0.021798372,0.0143808145,0.032989968,0.011730128,0.0056664264,-0.08185264,0.0034181124,0.1331484,-0.09792637,0.011609907,-0.023691993,-0.03324733,0.01918185,-0.039239448,0.012428874,0.09406531,-0.068966486,-0.19437303,0.02545099,-0.022453478,0.14723192,0.076142,-0.008514496,0.0037670466,0.034817226,-0.06920052,-0.021317692,-0.049249765,0.07316496,0.023230845,0.04567505,0.06697353,0.06730939,-0.0014892264,0.0077798194,0.006749501,-0.0071865353,-0.03521027,0.113662735,-0.03860457,0.024115602,0.047894005,-0.017669741,-0.030812277,0.039197505,-0.028046187,0.07379367,-0.0060027316,0.010430971,-0.0017274291,-0.02444865,0.021586448,0.01086543,0.056464322,0.04039075,0.0076351026,0.057698,-0.37487668,-0.0017691726,0.059846085,-0.061895486,-0.012674853,-0.01195947,-0.034172382
P04351,-0.01052509,-0.004001585,-0.04512831,-0.016224157,-0.02992705,0.0050517633,-0.043471254,-0.059179045,0.045595713,0.042789537,0.044860378,-0.034158785,-0.023442574,-0.027236676,0.047641188,0.03906787,-0.013255264,-0.12128989,0.02822451,-0.009295632,0.18098006,0.042374693,0.045689385,0.06198715,-0.021877566,0.02707637,-0.058471758,0.04915599,-0.058996834,0.02147756,0.039162777,0.038730215,0.0018722445,0.044306293,-0.045160092,-0.057141345,0.026311561,0.060518134,0.05249741,0.0077875555,0.0048437463,0.076131195,-0.010110231,0.014488608,-0.04267343,-0.0057258075,0.03628724,-0.024875537,0.049736988,0.0017543439,-0.054499675,-0.022984285,-0.0029551329,-0.0071339817,-0.005616278,0.04805277,-0.06033374,-0.56739295,-0.017676909,0.012902091,-0.024867618,-0.04262754,0.08284948,-0.1379166
P14868,-0.036789894,0.011363752,0.07258224,-0.01628563,0.006767057,-0.055600535,-0.104748785,0.095208324,-0.14765109,-0.07865404,0.019074174,-0.102118134,0.007952169,-0.20201437,-0.033242334,-0.20847727,-0.019685978,-0.11378515,0.046393376,0.059743028,0.03218921,-0.061317757,0.08898417,-0.111886226,-0.11104605,-0.14687614,-0.016111506,0.0531991,-0.03487713,0.019117894,-0.13359039,0.12556012,0.14418489,0.05179623,-0.008581191,-0.09446902,-0.04782373,-0.029185042,0.08375499,0.044466455,0.1085026,0.003939733,0.0061747655,0.021094793,-0.03775846,-0.05633827,-0.029829942,0.060376972,0.032533232,-0.0021328793,-0.11904922,-0.07870395,-0.0046285004,0.025404632,0.0029004973,0.03482255,-0.005588174,-0.58773607,-0.06052568,0.13171102,-0.10932968,-0.007876643,0.07229047,0.060953725
P01210,0.014220148,-0.0516424,0.045196887,-0.022292983,0.04368679,-0.06885948,-0.017392907,-0.0027976893,-0.018230677,0.06842261,-0.009156584,-0.056551956,0.03607133,-0.022988217,0.145925,0.035869688,0.18706545,0.0117274225,0.07763813,-0.07065636,0.047466606,-0.073949486,-0.14678682,-0.122839406,0.030769039,-0.05103782,-0.051073253,0.096984014,0.051062793,0.019831225,0.119216226,0.016655784,-0.0010530911,0.03605925,0.081899956,0.07491727,0.13025287,-0.013576049,0.04093479,0.042559322,0.0322606,-0.031488366,0.0076725613,0.010714676,-0.008523715,-0.06938288,0.15486382,-0.016252674,0.093026266,-0.006637148,0.0582816,-0.1465323,-0.00076603517,-0.058355138,0.06017983,0.09809078,0.0034261104,-0.6175707,0.087622404,-0.01906383,-0.049259,-0.16121028,-0.06254502,0.036436323
P03126,0.03017988,0.016501065,-0.17755383,0.096482955,-0.01058389,0.036186207,-0.008690223,0.08964292,0.005992318,0.09889859,-0.036449373,0.00040486702,-0.02061976,-0.011746861,0.020522485,-0.06724413,-0.0033065726,-0.27761292,0.0047306814,-0.043197185,0.09136828,0.03356133,0.10376874,-0.08886895,0.15135016,0.0028009291,-0.00911527,-0.08166846,-0.02467913,0.022506371,0.08301326,-0.00038128594,-0.036238935,0.10204244,0.038252905,0.081905104,-0.046759974,-0.08224629,0.11176921,-0.022027368,0.0021360267,-0.0028754969,-0.030163715,0.03727111,-0.0027782035,-0.039198305,0.00013500701,-0.09475664,-0.043811183,-0.002132226,0.006270981,0.09492552,-0.014480206,-0.06759214,-0.07467243,0.04540841,0.058213443,-0.5928173,0.040172756,-0.0024040092,-0.01818768,0.07252508,-0.014437966,0.11821195
Q9BQB6,-0.001966937,0.070166625,0.022462625,-0.007236817,0.020727683,-0.069786415,0.042255178,0.18338895,-0.03979335,-0.00914558,0.07463828,-0.048791178,0.08601404,-0.07047808,-0.036184136,0.06165168,-0.077520065,-0.26493454,0.015128135,0.054564007,0.22753662,-0.0877351,-0.052220423,-0.0019323379,0.042111024,0.015226439,-0.12762861,-0.023238257,-0.060056582,0.014625827,0.0029320521,-0.004411879,0.047596164,-0.06965071,-0.0105174985,0.12258893,0.14144875,-0.0992108,0.090920955,0.017308751,0.13130365,0.1065519,-0.04088957,-0.13179788,0.01314344,-0.09283169,0.00693297,-0.021957617,-0.04302264,-0.007640098,0.011517548,-0.035542835,-0.02888179,-0.06506033,0.017379671,0.11745841,0.032448266,-0.30686206,0.053424194,0.063118495,-0.043233003,-0.03591538,-0.068192,-0.059220456
Q96LK0,-0.076808356,-6.304383e-05,0.16252923,0.07995413,0.13887735,-0.048109427,-0.050343323,0.20679553,-0.15899916,-0.05052104,-0.034073133,-0.09485856,0.03775299,-0.06656237,0.034922026,-0.102874056,0.09740912,-0.009994713,0.056936424,-0.030230578,0.11711703,-0.014994082,-0.037918612,-0.3300325,0.10121536,-0.20334867,0.011409363,-0.028821487,0.081974104,0.020580035,0.10219119,0.061638393,-0.18074979,-0.07912572,-0.081953235,0.0036678195,0.023459574,-0.09859717,0.21190827,0.050533473,0.07160359,-0.11179098,-0.0492406,-0.095696434,-0.048818402,-0.026694741,-0.021335736,0.058004778,-0.027560335,-0.003586625,0.08846996,0.06416837,0.07915843,0.09583122,-0.033471726,-0.030103188,0.021824056,-0.481707,-0.010725555,0.1411082,-0.14379267,-0.068867005,-0.09864617,0.10646869
P06702,-0.047008004,-0.038725063,0.011478943,0.027302701,-0.060078967,-0.022917332,-0.018160455,0.11314147,0.01966913,-0.030396506,0.022744434,-0.06065946,-0.019733528,-0.0025506986,-0.0061644674,0.018468674,-0.04950387,-0.32865843,0.00494069,-0.013927076,0.19631764,-0.017707324,0.0021691627,0.05827949,-0.039981514,0.00785932,-0.02807872,-0.021994134,0.048256785,0.021556538,0.010261813,0.013561387,0.0501238,-0.008415984,-0.007998726,0.0035693662,-0.040354438,-0.006581991,0.10078738,-0.040118765,0.006606582,-0.012027499,-0.018354116,-0.0050914604,0.046068035,-0.008482905,0.042379882,-0.04491269,0.015953528,-0.003295227,-0.05545708,0.06462691,0.012295965,0.022715773,0.04784815,0.037791725,-0.008101366,-0.35094315,0.011046597,0.07370467,-0.076851495,-0.017054304,0.041912023,0.01493923
Q3UVR3,-0.023958689,0.009867393,-0.028931454,-0.044412684,0.022934983,-0.028422045,0.032894272,0.04166566,0.023088701,-0.045862526,-0.040757447,0.027673451,-0.015745804,-0.026956633,0.034607578,0.10197755,0.061679564,-0.16974144,0.029610684,0.018524861,0.28366616,-0.032669973,0.046367016,0.09653955,0.030641273,-0.060076796,0.045807812,0.09408873,0.013676879,0.021659225,0.00026541477,0.05145769,0.07264156,0.0060272273,-0.0180722,-0.008589746,0.08020932,-0.009131101,0.052235797,0.038318846,-0.027563063,-0.029646892,-0.028073471,-0.022922315,-0.020028632,0.010431569,-0.025122728,0.009571887,0.012424466,-0.0019235838,0.059509765,0.031800102,-0.001975692,0.07301489,0.048783682,0.023453483,-0.06818427,-0.37345335,-0.049286313,0.037860975,0.016283356,-0.05272342,-0.046205238,-0.08631156
P02359,-0.06981418,0.036545455,-0.01749047,-0.048566,0.057387047,0.055814054,-0.033261593,0.108168215,0.054541647,-0.06930199,0.043085326,-0.06819281,0.01613374,-0.03464149,0.0540455,-0.017351717,-0.107489735,-0.3517484,0.036581956,0.013275398,0.22416988,0.024598453,0.02665792,-0.07234679,-0.019546058,-0.02772012,0.0061737597,0.03154978,0.101866834,0.020606132,-0.031489134,0.024577513,-0.023721928,-0.00998044,-0.08490424,-0.020234924,0.048883975,-0.06768824,0.100239746,0.051319655,0.10964936,-0.07406185,-0.0468215,-0.05618291,0.02253963,-0.102865644,0.038861692,-0.012477354,0.1027484,-0.004547407,-0.057365596,0.010642976,0.028670484,0.07192539,0.09998943,0.033583093,-0.051014226,-0.27293438,0.0045577707,0.094555914,-0.18430123,0.05612382,-0.021271583,0.09026693
P15891,-0.009141623,-0.037812285,0.011876189,0.05961449,-0.003679086,-0.08387102,-0.073515855,0.05403461,-0.034169335,0.030444479,0.025049163,0.020361269,0.070859194,-0.07122684,0.04097433,0.04659615,0.18890007,-0.45604733,-0.014399056,0.06406413,0.22890237,-0.020614045,0.06883576,-0.047390666,0.030155184,-0.04267984,0.064712815,-0.01889151,-0.015553883,0.020092959,0.035589337,0.10641152,-0.11808549,0.06384953,-0.004586456,-0.07549153,-0.10111154,-0.028352099,0.11435949,0.010351611,-0.016746232,-0.0043544197,-0.03252894,-0.00020161271,-0.017153317,0.06467389,0.06340818,-0.017920744,-0.071246736,-0.0069147167,0.020897044,0.0911215,0.08148927,-0.0023966858,-0.0413348,-0.017501384,0.012660101,-0.21757828,0.078745715,-0.08768768,0.057937305,-0.13211794,-0.05210989,0.046916
P62263,-0.08869352,0.01593813,0.0016171369,0.003791232,-0.0010382176,0.039055843,0.006123983,0.096091434,-0.0049672397,-0.026239488,0.0366912,-0.061815396,0.013985231,-0.09540287,0.03053101,-0.06586294,-0.012846007,-0.23193754,-0.02204984,0.02563617,0.23873255,-0.033509366,0.039276317,-0.05948949,0.0032243654,-0.070433035,-0.02805254,0.06741182,-0.023417966,0.018057484,0.002420176,0.047444575,0.038203917,0.0790071,-0.03758307,0.03838974,0.036410335,-0.051901214,0.097635396,0.017476268,0.07463001,-0.020701647,-0.05786209,-0.031486914,-0.0074157547,0.00039884995,-0.021309968,-0.0578801,0.07452433,-0.0031707133,0.022017661,0.017773664,0.029122237,-0.049400892,0.03344879,0.040057685,-0.023077311,-0.4038363,-0.030805377,0.023969881,-0.095622055,-0.025067313,-0.034650385,0.033370044
Q8R010,0.0004765466,-0.012261385,0.07368095,0.028933093,0.0019295476,-0.027516373,0.01777426,-0.019907393,-0.05804366,-0.0109046,-0.0053852964,-0.070513695,-0.069535166,-0.15957111,0.0020381724,-0.10369674,0.07031889,-0.055875063,-0.0012869397,0.13231677,0.08579233,0.011745376,0.106634624,-0.09782427,-0.10892562,-0.12971692,-0.028100925,0.027453221,-0.083408535,0.021351853,-0.034302477,-0.013827423,0.17747696,-0.08849878,-0.08662842,-0.06319315,0.06229699,0.05154605,0.1006844,-0.040392436,0.013032284,0.0049881143,-0.03960701,-0.037608095,0.038932383,-0.034403007,0.02545166,0.05166653,0.026661154,-0.00043756305,-0.06608048,0.012151165,-0.06775071,0.063957825,-0.015806273,0.0012160707,-0.0047093704,-0.5493772,0.023581937,0.024898108,-0.10341331,-0.02017148,0.08609726,0.070653506
P04696,0.06777039,-0.00043994188,-0.09190672,0.036772534,0.03553304,-0.054664712,0.08741352,0.082611494,-0.13944112,0.081368014,0.03544601,-0.10907937,-0.16074781,0.19387189,0.006657578,0.23672514,0.036378182,-0.70023173,-0.17388117,0.026259005,0.42554128,0.06121189,0.19234523,0.24466978,-0.14804848,-0.059607316,0.044629637,-0.21836473,0.053129125,0.018976644,-0.011702411,-0.18086255,0.038774647,0.22304806,0.0510723,0.019211851,-0.13690971,0.05699124,-0.19596764,-0.08724786,0.006487565,0.081753835,0.013737209,-0.06086821,0.037851825,0.12454815,0.09378655,0.02219262,-0.00024084747,-0.0068742586,-0.1781846,-0.008887006,0.09134986,-0.21454297,-0.12945016,0.17126107,0.029558811,0.04871559,-0.017243057,0.11696557,0.031287126,0.0313941,0.012553558,-0.23822008
P04385,-0.021877686,-0.13184114,-0.056925084,-0.08717931,0.1344082,0.011742641,0.040025216,-0.075738944,-0.12975694,-0.114009894,-0.002705491,0.02150727,-0.13948669,-0.16242875,0.07100309,-0.02808255,-0.014489074,-0.041597158,0.09087035,0.0061424393,0.05620439,0.051778655,0.10755909,-0.11959649,0.0036193382,-0.19441473,0.01377177,0.061006095,-0.010524754,0.024576953,-0.07001477,0.059298098,0.032361127,-0.10924167,-0.016834097,0.025125006,0.024216792,0.0670723,0.04681662,-0.022857063,-0.012534573,-0.046992406,-0.01664166,0.018232485,0.023536935,0.018032314,0.02161572,0.014218141,0.017775817,0.00013959066,-0.015140376,0.021061957,0.023977915,0.0007918924,0.01893997,-0.01734747,0.004460382,-0.65453786,-0.018678775,0.07181639,-0.06494272,-0.094987445,-0.010653797,0.024372732
Q05128,0.05779104,-0.13392372,-0.0069107935,-0.047146782,-0.011824021,-0.026704248,0.030206662,0.061104514,0.09790525,-0.13475809,-0.028273892,0.10654868,-0.0038961265,0.16707951,-0.006417159,0.02579026,0.025207553,-0.091997266,0.06019208,0.04006788,-0.0374004,-0.034527488,-0.044786382,0.15144295,0.09893366,0.049902845,-0.12810294,0.07802392,-0.029651837,0.022140812,0.10070422,0.1104777,0.13643277,0.064032175,-0.047073834,0.005229421,0.0027547264,0.021071255,0.15799513,-0.08036353,-0.04803217,-0.10929631,-0.06960845,0.076360345,-0.049706407,0.08584911,-0.025773939,-0.06434547,-0.023125846,0.002716478,0.020033665,-0.038728572,0.038142443,-0.016527828,0.055678725,0.005514832,0.06545923,-0.7354139,0.11219159,-0.0037415028,-0.034837857,-0.0050579756,0.029368307,-0.14623861
P00803,-0.022011105,0.114474885,-0.05141497,-0.06565378,0.011627325,-0.023831686,0.03443054,0.08028275,0.02941781,-0.0879143,0.07271438,-0.19620872,0.12721659,0.03534495,0.036221717,0.010713071,-0.15378821,-0.2650188,0.036091805,-0.017695464,0.36418495,-0.097758785,0.06534339,0.1153082,-0.06854719,-0.027108004,-0.104417376,0.018575067,0.122195736,0.016482903,0.081102386,-0.20556363,0.12216176,-0.021644814,-0.16610618,0.0153231425,0.050658192,0.023604725,0.18694656,-0.032938413,0.07660087,-0.04765063,-0.0393232,0.074371025,0.027218204,0.015750216,0.08063842,-0.12608479,0.020572126,-0.0047442657,-0.030597972,-0.085263915,-0.08640378,-0.0054731397,-0.0712239,0.034748375,-0.00317442,-0.31753057,0.044254113,0.03181983,-0.06739553,0.02237049,-0.029496355,-0.013136656
P01225,-0.019230459,-0.16968723,0.0050976896,0.028947363,0.0010669181,0.01991229,0.057356045,0.07451779,-0.043201607,0.03237973,0.008301337,-0.024797892,-0.019588681,0.049782973,0.07059627,0.07848539,-0.0250462,-0.27335152,0.100719,-0.052007284,0.19859916,0.0130977435,-0.040679615,0.060271263,-0.060047004,0.083363764,-0.04553413,0.044472795,0.023490302,0.021212263,-0.06716839,0.052149322,0.0717243,0.118778236,0.03051096,0.01993449,0.058907002,-0.004554535,0.0030327253,-0.020719646,0.023409255,0.011914794,0.007821995,0.08013341,-0.03530778,0.037070993,0.054883048,-0.011363481,-0.0139216995,-0.0059571564,-0.05288912,-0.037537795,-0.06134115,0.038024884,0.041888278,0.032666165,0.01020207,-0.35521075,0.029452622,-0.0396211,-0.0063758115,-0.0843535,0.0068999175,0.05030391
