UniProt_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
P0A7W7,-0.035330422,0.09228879,-0.011657508,-0.0045531024,-0.0100151235,-0.0036696035,-0.021502618,0.031004226,-0.034506656,0.025509024,0.061470993,0.0011428805,0.09536097,0.009816402,-0.02452303,-0.03296693,-0.009445096,-0.06378272,-0.030256331,0.11751355,-0.033062395,0.004776101,0.03441329,-0.05591688,0.1119049,-0.021442678,-0.10341801,0.0057913875,-0.0062580146,-0.009806092,0.07224103,0.038250454
O75570,-0.0306256,0.07785848,0.004400029,-0.008678436,-0.006804531,-0.025917754,-0.026910933,0.017160874,-0.040406294,0.0178139,0.073186606,0.007786437,0.09323701,0.018129414,-0.0331478,-0.021826072,0.0014095801,-0.057196386,-0.034313023,0.10598396,-0.034146164,0.012054133,0.021317523,-0.041400153,0.12058078,-0.020506682,-0.09394518,0.0041351337,-0.004311683,-0.008807067,0.070337206,0.029927395
P99029,-0.026545584,0.060797434,-0.007813264,-0.04302963,-0.019262591,-0.0393925,-0.03311182,0.04637502,-0.01815654,-0.008690186,0.061667047,0.0140579045,0.10349218,0.005984181,-0.012811065,-0.055214852,-0.0148700755,-0.08053817,-0.03206759,0.14376259,-0.022525761,-0.019192854,0.04165227,-0.033951364,0.14535592,-0.008554749,-0.120490536,-0.026546976,-0.00037578773,0.017127018,0.060074434,0.058970425
P09104,-0.0042255605,0.10187237,-0.029414799,-0.011443705,-0.018314684,-0.013132596,-0.015990734,0.03250177,-0.021326667,0.010823527,0.068407625,0.021412684,0.10294409,0.0388549,-0.0039924895,-0.030729558,-0.012334814,-0.064062834,-0.016285414,0.1244645,-0.03973334,0.0062425244,0.048076775,-0.058487885,0.10323435,-0.027753998,-0.096504785,0.012999391,-0.01503705,-0.013293284,0.055920266,0.04999303
P42227,-0.021764476,0.10761129,-0.011965634,-0.005770198,-0.012613955,-0.011446971,-0.004764677,0.02992601,-0.02379942,0.009368116,0.06660153,0.02582863,0.10066886,0.017356576,-0.0043977764,-0.023221163,-0.0054035946,-0.05580707,-0.03339121,0.11448735,-0.02864661,0.010951527,0.046497382,-0.050534785,0.114139065,-0.027881777,-0.09393493,0.014703522,-0.012125359,-0.01937897,0.06290527,0.032105904
P00326,-0.005702904,0.114447795,-0.014877517,-0.004931756,-0.02435597,-0.027028158,-0.015889606,0.041402847,-0.025528843,0.0019585055,0.06301428,0.040162306,0.094370894,0.030091079,-0.008619824,-0.035049632,-0.017158546,-0.055455685,-0.026297262,0.12250978,-0.023402505,0.011986011,0.05972566,-0.06817935,0.11151598,-0.025979036,-0.10343347,0.0004613266,-0.005524855,-0.018564055,0.05344303,0.026999285
O15360,-0.022966875,0.10142427,-0.015394084,-0.00973776,-0.013278388,-0.015659953,-0.014997385,0.026066171,-0.02605848,0.0055114087,0.06623017,0.01990645,0.09781156,0.017015785,-0.00076059764,-0.02829983,-0.0048815296,-0.064687155,-0.03598363,0.12265463,-0.025775965,0.0061227903,0.050053712,-0.054000553,0.11598142,-0.02338729,-0.09340145,0.0034840473,-0.017177273,-0.012234146,0.06686278,0.040330857
P01721,-0.012271545,0.10373086,-0.030220192,-0.022515215,-0.024212014,-0.020857466,-0.021579988,0.050613187,-0.013790965,0.003444842,0.054762475,0.038572904,0.09722348,0.044556014,-0.0014852909,-0.030135453,-0.015654678,-0.055429548,9.950204e-05,0.1282072,-0.032606635,-0.015737765,0.04642686,-0.05207219,0.118731275,-0.01181611,-0.10906679,0.00041749142,-0.02424964,-0.009148467,0.052791674,0.06140968
Q5JFD7,-0.0047215545,0.13371325,-0.014071048,-0.0029525484,-0.011008103,-0.0055093965,-0.000118422635,0.036525566,-0.022754043,-0.006248511,0.0618474,0.041041706,0.10715679,0.020406175,-0.0026547052,-0.014194711,0.0036887014,-0.04189828,-0.027214743,0.09573341,-0.021642929,0.022623593,0.05987623,-0.07082744,0.098506294,-0.02993472,-0.10549454,0.031344775,-0.014804567,-0.013529379,0.07946703,0.0070286845
P11574,-0.0277185,0.09718682,-0.015361006,-0.00730575,-0.018145755,-0.012987311,-0.014560866,0.032032654,-0.03478377,0.020489294,0.06417236,0.0114532495,0.09469727,0.016991254,-0.015168053,-0.029968983,-0.0058420785,-0.062009282,-0.027130447,0.118835665,-0.026267108,0.002011559,0.04459136,-0.049921148,0.10803988,-0.024039619,-0.10231327,0.010296522,-0.013510492,-0.013466539,0.07048976,0.047329977
O14544,-0.03395182,0.08260799,-0.023177156,0.006851776,-0.0117865065,-0.0069096293,-0.024324775,0.0328232,-0.04179315,0.025188496,0.05907072,0.0028832469,0.10101215,0.0128177935,-0.029057622,-0.03563906,-0.0034252005,-0.06491256,-0.027220177,0.118126296,-0.03671787,-0.00020869018,0.040384967,-0.050783735,0.120512426,-0.026380444,-0.10082075,0.0068682986,-0.001945702,-0.018057734,0.060033064,0.046903133
P32189,-0.018161625,0.1132478,-0.014510641,-0.00905759,-0.020957148,-0.008739334,-0.005279951,0.03902053,-0.03385728,0.00060242816,0.06865059,0.029256124,0.10067264,0.022365477,-0.005328569,-0.018092273,-0.0029057174,-0.048584726,-0.03163909,0.113999106,-0.02263048,0.0061013224,0.060769446,-0.061962735,0.1088966,-0.031903397,-0.10366913,0.018661248,-0.011230705,-0.019114744,0.06198554,0.03065844
P06744,-0.018304367,0.10842033,-0.01731331,0.0015121838,-0.0090073105,-0.005120242,-0.004774023,0.022549314,-0.024066178,0.0094915675,0.06736874,0.019802626,0.09650234,0.012517402,-0.0042603333,-0.016703077,-0.0025957068,-0.058658935,-0.031185087,0.11102152,-0.027515162,0.01369701,0.043002576,-0.055799555,0.106602706,-0.024296984,-0.09834023,0.018662307,-0.021519553,-0.023257514,0.06417144,0.03254901
P01859,-0.020086631,0.1183669,-0.015897429,-0.007134091,-0.014884988,0.015000327,-0.018559376,0.055821285,0.0032545235,-0.018316863,0.062403396,0.033038504,0.10945675,0.031499185,0.010377295,-0.0104222065,-0.0054694014,-0.036511697,-0.010568469,0.10163241,-0.021180343,-0.00039023155,0.06897318,-0.073589385,0.10489702,-0.02654127,-0.1042013,0.016558122,-0.03531012,-0.017990723,0.07040048,0.027773213
Q9KKF0,-0.016249776,0.095018975,-0.018326852,0.00014060996,-0.009617421,0.00024826714,-0.0072452277,0.022989973,-0.0363396,0.02404266,0.06544285,-0.004644194,0.0998325,0.014378513,-0.012112595,-0.027520925,-0.0042035463,-0.073641956,-0.033969987,0.12271042,-0.04091067,0.0014801339,0.040244874,-0.05453499,0.108563915,-0.023029443,-0.09219645,0.020403286,-0.022829989,-0.021659086,0.062887765,0.044553608
O75914,-0.009467743,0.11680273,-0.021564271,-0.016934799,-0.013015986,-0.012447029,0.0041640657,0.039182585,-0.0277032,0.01473585,0.07134398,0.033475965,0.10048508,0.03338559,0.0019188377,-0.021544702,0.001518481,-0.057773475,-0.027223438,0.11039777,-0.03231833,0.012897557,0.06093745,-0.05730121,0.10852548,-0.028681688,-0.107747905,0.022213835,-0.00977724,-0.019567974,0.06349326,0.038284414
A5D8V6,-0.02517062,0.09745247,-0.013733501,-0.0098274,-0.010025142,-0.0069217393,-0.01615589,0.02748613,-0.020731237,0.010407557,0.061709546,0.015380442,0.094475485,0.014322276,-0.013679708,-0.023348514,-0.0039293393,-0.0668618,-0.03793488,0.116202414,-0.037522275,0.004986631,0.04502791,-0.04925891,0.11603409,-0.01982641,-0.09816188,0.011123503,-0.013242555,-0.017869567,0.07356984,0.03865751
F1LQ48,-0.025458392,0.08882673,-0.011563208,-0.0074671498,-0.011361698,-0.013102728,-0.030109903,0.020529613,-0.033748202,0.01486107,0.072820276,0.0017673064,0.09577983,0.017619714,-0.023557782,-0.031152137,0.00055023097,-0.0719236,-0.03752068,0.1269292,-0.035692483,0.0034021214,0.036616303,-0.049153302,0.11442239,-0.02580412,-0.09896032,0.012056316,-0.005086332,-0.018618602,0.07323453,0.04144605
Q13064,-0.015721602,0.14387123,0.012276698,-0.05475957,-0.0187251,-0.0022206232,-0.004045356,0.05416368,-0.005628135,-0.029325929,0.066379756,0.050723255,0.12291647,0.021624517,-0.00040642917,-0.027253354,-0.008267686,-0.029049337,-0.04755368,0.10852194,-0.020121843,0.030458562,0.054392792,-0.066745386,0.11555622,-0.030010017,-0.10653269,0.025017384,0.00048644748,0.002929341,0.09312937,-0.0072438046
O15389,-0.01942063,0.09395688,-0.0049642646,0.006214246,-0.009731972,-0.016468665,-0.01860649,0.022623671,-0.0035954851,0.012960989,0.06582761,0.021051833,0.09668326,0.017855227,-0.015815658,-0.030551001,-0.006666774,-0.068219334,-0.035418846,0.12067642,-0.034682076,0.018227285,0.044898063,-0.044352163,0.10440546,-0.0283117,-0.08876256,0.00127394,-0.009623282,-0.02490908,0.063117586,0.023099056
O95833,-0.015773965,0.11061262,-0.015116935,-0.012270045,-0.022173114,-0.011342529,-0.0061577307,0.030597197,-0.02558302,0.008466802,0.06322175,0.027751813,0.105109856,0.027955923,-0.009642146,-0.026061393,-0.008496235,-0.056318317,-0.027499177,0.11934282,-0.032992717,0.006729931,0.047236845,-0.056758046,0.10977443,-0.02707097,-0.09623754,0.010207912,-0.022384144,-0.021390237,0.06277621,0.040037666
O15055,-0.030780971,0.10719907,-0.0019201683,-0.009577098,-0.018967329,-0.019948862,-0.018970845,0.033705063,-0.030432578,-0.00670037,0.06727026,0.025492348,0.10075101,0.017822523,-0.0061031934,-0.027449368,-0.0061376877,-0.06405038,-0.034529842,0.12204514,-0.02117845,0.006217166,0.05833537,-0.060291547,0.114058785,-0.032848,-0.10485703,0.0043758242,-0.0032509565,-0.0064108204,0.07800767,0.025728788
P07327,-0.0065624705,0.10930066,-0.014374746,-0.0065059764,-0.020856773,-0.026525946,-0.018510137,0.038772017,-0.020853449,0.00415732,0.06392859,0.0369143,0.09447757,0.028827803,-0.011320325,-0.03493129,-0.017021004,-0.058092874,-0.02788868,0.12166019,-0.026400637,0.012059992,0.058653694,-0.0667485,0.11207725,-0.025944764,-0.10478444,-0.00045547422,-0.0017543265,-0.017432267,0.0575342,0.027289245
P19221,-0.027048627,0.10444709,-0.011102363,-0.005782588,-0.011666085,-0.012066003,-0.0028927864,0.034956828,-0.026596269,0.016258078,0.062743716,0.028996235,0.10617011,0.021359889,-0.007803999,-0.021005047,0.0019801182,-0.0453928,-0.016359834,0.10951799,-0.020614734,0.008343081,0.048213232,-0.047082867,0.110408835,-0.030225262,-0.10091873,0.017744893,-0.013705932,-0.02009756,0.06277943,0.026816392
O61667,-0.021676153,0.09368903,-0.0063403836,-0.0035102486,-0.011646298,-0.010478945,-0.015010882,0.023748247,-0.029967424,0.013541484,0.06999657,0.012682775,0.08879025,0.010643522,-0.015189219,-0.01868238,-0.008313322,-0.06259766,-0.037132468,0.118443936,-0.03539203,0.007301699,0.0409722,-0.05066916,0.108341955,-0.026632804,-0.093915574,0.016263902,-0.0041502616,-0.0153398365,0.07409124,0.025223466
P29055,-0.03032837,0.10985836,-0.009014633,-0.0077588386,-0.00749057,0.008377643,-0.020268623,0.039083373,-0.012756141,0.0024914201,0.06725082,0.011311002,0.08749216,0.003882159,0.0042334762,-0.023937976,-0.020392716,-0.06110288,-0.045598663,0.112439334,-0.03479611,-0.002167172,0.04586982,-0.06484331,0.11720486,-0.020414751,-0.101995096,0.013590289,0.0004092435,-0.010239014,0.07320127,0.03575988
G1FNI6,-0.02711091,0.120894335,0.007899518,-0.036041647,-0.02066003,-0.0019986492,-0.01355495,0.04777804,-0.015130911,-0.016580565,0.06487159,0.026183033,0.1104581,0.013316209,-0.008920913,-0.027601823,-0.019032126,-0.044290375,-0.042330544,0.10528711,-0.027610632,0.01443312,0.046081107,-0.06449058,0.11377973,-0.027926447,-0.10844419,0.015934,0.0021687213,0.0017418278,0.08745106,0.01848782
Q13596,-0.025464512,0.10040171,-0.013776603,-0.008927426,-0.011621687,-0.0048207166,-0.015354104,0.029565139,-0.026766984,0.009171593,0.06130067,0.019373432,0.10071581,0.010424773,-0.014597915,-0.034196723,-0.0038292182,-0.060794443,-0.03570657,0.11821744,-0.03604419,0.0066255145,0.047426324,-0.05557401,0.11175584,-0.03305422,-0.09851823,0.0177333,-0.005447738,-0.014974398,0.07046158,0.029277526
P19447,-0.021094976,0.10125427,-0.01624245,-0.002312954,-0.015520302,-0.005401961,-0.0045298426,0.019864677,-0.02855069,0.011563719,0.068211295,0.011608855,0.10412435,0.012834575,-0.0034148314,-0.019421404,0.0018498874,-0.06346181,-0.032100294,0.123423286,-0.028684294,0.0018112119,0.044571232,-0.046492204,0.106469244,-0.026039742,-0.087910876,0.020503536,-0.0220902,-0.0187222,0.067307115,0.038926445
F8WQK8,-0.023726113,0.09113817,-0.020219084,0.0052562086,-0.010268543,-0.0027907956,-0.017934304,0.030695748,-0.029164292,0.009746238,0.06648092,0.0058380417,0.08634723,0.009421846,-0.0101538105,-0.0135419015,-0.009347277,-0.06572446,-0.022606947,0.11133364,-0.04141162,-0.0033424802,0.042931274,-0.051906694,0.10340975,-0.023323316,-0.0927279,0.011269245,-0.020104896,-0.017302748,0.074256614,0.04029399
P15151,-0.012397179,0.10650791,-0.020995254,-0.0010820683,-0.01771974,-0.012155539,-0.010085543,0.031257108,-0.031994585,0.011014124,0.06457537,0.023743212,0.1008779,0.027605487,-0.013102512,-0.023952944,-0.0057448302,-0.058001734,-0.021830717,0.11701463,-0.03421337,0.005651295,0.042719066,-0.0569931,0.105756976,-0.028249728,-0.09922393,0.014413142,-0.020142047,-0.014166176,0.06590222,0.039386604
P07998,-0.0027593067,0.15077618,-0.021525893,-0.007030055,-0.007034783,-0.0140766455,0.008718478,0.04746943,-0.012292368,-0.004090769,0.06808925,0.0576622,0.093084686,0.04062701,0.024906,-0.008345933,-0.0039679585,-0.035471536,-0.024930883,0.095464155,-0.0059355777,0.02699269,0.073582456,-0.07670931,0.106187016,-0.025759619,-0.10721372,0.024468806,-0.028234672,-0.02112282,0.060140274,0.026423594
O60504,-0.027252793,0.10270301,-0.014951108,-0.0013344765,-0.01400725,-0.0076994644,-0.023292955,0.04213162,-0.021723647,0.000721081,0.062193353,0.022481596,0.092111014,0.010982036,-0.005890926,-0.022507805,-0.009688389,-0.057192255,-0.030571287,0.11382818,-0.027664002,0.0110328235,0.055538498,-0.052033253,0.10620759,-0.02433945,-0.09510714,0.012346877,0.006711982,-0.0071008466,0.07329114,0.021630527
P38936,-0.024203002,0.10494218,-0.011204227,-0.002602759,-0.014466911,-0.009214015,-0.012191224,0.029117996,-0.029801993,0.010984196,0.06801772,0.01656443,0.09714923,0.016578132,-0.010876936,-0.023233183,-0.002937785,-0.059794027,-0.0333446,0.112112336,-0.025795314,0.010711606,0.044536058,-0.052048184,0.10740044,-0.026495991,-0.09981775,0.01224637,-0.014019204,-0.018005656,0.06761801,0.034463756
P16687,-0.008520885,0.11942961,-0.024965271,0.012108524,-0.01142555,0.00050839066,-0.016451558,0.03331029,-0.017187836,0.0055056307,0.054624956,0.019840688,0.108464904,0.026015187,-0.011857075,-0.024154393,-0.014885838,-0.053599592,-0.024647607,0.11395916,-0.04132614,-0.0023528389,0.043510344,-0.07108567,0.11066959,-0.025707304,-0.099809945,0.011583502,-0.024235757,-0.026311154,0.06887627,0.03796487
A0A0B5LB55,-0.021386439,0.09778933,-0.02421825,0.004241126,-0.00736326,-0.003978767,-0.018498741,0.018156175,-0.020783508,0.02005293,0.05968207,0.014476013,0.09188968,0.005151283,-0.028259337,-0.029929768,-0.0030938457,-0.07270979,-0.045846254,0.11887479,-0.045822266,0.0056812605,0.04704811,-0.05305388,0.10180743,-0.033613272,-0.10524821,0.009856156,0.0022576079,-0.023046765,0.076363094,0.03339457
P42566,-0.025335224,0.095080435,-0.019227704,-0.0051366705,-0.01416146,-0.011184737,-0.023958072,0.023578187,-0.021455543,0.013398093,0.063965075,0.015267726,0.09877396,0.022010325,-0.017768793,-0.031038456,-0.0042671775,-0.06205094,-0.025997153,0.11915014,-0.035858855,0.0043653394,0.040701423,-0.04882243,0.10684959,-0.030700654,-0.09651079,0.010562979,-0.007255291,-0.019813279,0.06705038,0.04181068
P39099,-0.0208864,0.12564445,-0.0036029166,-0.0062529803,-0.016159758,0.0013679477,-0.0051842122,0.043951392,-0.017358834,0.005478768,0.06989525,0.027244821,0.10156498,0.021907354,-0.004091606,-0.022898227,-0.005909961,-0.04200868,-0.03195795,0.10498074,-0.024021193,0.018379964,0.048382413,-0.060425457,0.10125015,-0.030122312,-0.09899661,0.021330943,-0.008620232,-0.021230845,0.06549779,0.017281502
O15151,-0.023455061,0.11609298,-0.009289713,-0.006106939,-0.015423124,-0.01417088,-0.00012173783,0.03737217,-0.025481584,0.008982041,0.068787746,0.03333541,0.10382766,0.02357993,-0.0033559531,-0.02176478,-0.0034403957,-0.041358206,-0.02787648,0.114534646,-0.016636128,0.014081364,0.048608374,-0.05241533,0.11421383,-0.031601418,-0.09573566,0.01131821,-0.015662441,-0.022683747,0.060338527,0.02521894
O53664,-0.02865357,0.10131951,-0.011738138,-0.00209253,-0.014816208,0.0049738605,0.013559375,0.035587184,-0.026867628,0.024050793,0.07384242,0.010194227,0.10177424,0.015494492,0.0029416159,-0.0044062724,0.00058390456,-0.04189522,-0.01235128,0.11408134,-0.01377189,0.0042821616,0.052893616,-0.049395584,0.09664002,-0.02734343,-0.09349352,0.019662175,-0.039250616,-0.032416396,0.0559652,0.033248074
P0A937,-0.02107933,0.10637001,-0.0050806277,-0.01632409,-0.0050785765,0.0015778927,-0.016351458,0.03356442,-0.017582072,-0.0006587436,0.07315525,0.011121082,0.10167669,0.010178268,-0.007544046,-0.03152014,-0.006244345,-0.05817479,-0.053312093,0.11689015,-0.03245608,0.017032195,0.035759956,-0.052451637,0.123158686,-0.029359246,-0.09715514,0.019094432,0.0024909878,-0.009434568,0.078713216,0.018527804
O88622,-0.019168075,0.107110344,-0.019283988,-0.011245341,-0.018156318,-0.022363216,-0.015776874,0.04027606,-0.020531822,-0.0029843233,0.061466128,0.03170173,0.103010975,0.030476142,-0.010676782,-0.031919643,-0.011817483,-0.052799635,-0.01933613,0.110186934,-0.02601012,0.018004479,0.05677843,-0.059626795,0.10289158,-0.03254161,-0.1073481,0.0036795759,-0.021987492,-0.01948827,0.056056924,0.04529027
P63208,-0.023794837,0.10360906,-0.012552818,-0.0014401126,-0.012544469,-0.0050549787,-0.014951076,0.031205492,-0.024961619,0.009691187,0.06752228,0.012788679,0.0921717,0.016408278,-0.007434154,-0.024851853,-0.0034751461,-0.060655598,-0.036132663,0.11292293,-0.028336357,0.00962824,0.045142964,-0.05267056,0.10752768,-0.024988271,-0.09765496,0.012502118,-0.014191872,-0.01962352,0.06558004,0.035560153
O00212,-0.027922396,0.09559966,-0.013730052,-0.010823836,-0.019416679,-0.0077606556,-0.016063156,0.031332143,-0.029624913,0.017330015,0.064616255,0.017771317,0.099164486,0.017034,-0.017037744,-0.03189616,-0.007116008,-0.05754277,-0.022663793,0.11810601,-0.03199744,0.0029973628,0.04215107,-0.05168939,0.11040241,-0.028741663,-0.102043875,0.01577428,-0.0034485136,-0.018951131,0.06358825,0.03722619
O00499,-0.02477812,0.10083302,-0.010188955,-0.0028810701,-0.009678682,-0.014326315,-0.013603317,0.023043001,-0.028638246,0.009893635,0.06653231,0.018695304,0.100437395,0.013796762,-0.012482869,-0.025327181,0.0022530437,-0.057550546,-0.0342046,0.116127826,-0.025363512,0.012490125,0.045769118,-0.0478607,0.107004024,-0.031860087,-0.09342362,0.012789223,-0.010813496,-0.018343749,0.06797216,0.025231728
P02091,-0.031795267,0.09653473,-0.0110328095,-0.011827703,-0.014945497,-0.00715875,-0.006095802,0.03924715,-0.022948556,0.017226463,0.07149235,0.019006357,0.10957793,0.029891983,-0.010145036,-0.014841777,-0.0040245946,-0.04866535,-0.023267591,0.119018175,-0.026007367,0.00552851,0.046466812,-0.043904513,0.12021232,-0.026777646,-0.089903474,0.012361743,-0.015727272,-0.016382052,0.06412441,0.041664805
Q8WWY3,-0.033525538,0.09794159,-0.0008205336,-0.009159448,-0.008246954,-0.0067341686,-0.024653252,0.037543606,-0.020361189,0.0012172876,0.06787319,0.012309137,0.103387095,0.009015217,-0.012605873,-0.03575893,-0.003234657,-0.062270887,-0.03930572,0.11733097,-0.033525456,0.0068612555,0.045198515,-0.049544144,0.11987947,-0.03265098,-0.09118555,0.014584323,0.0030563113,-0.007432343,0.08177228,0.02287199
P08244,-0.015524574,0.10795451,-0.011098524,-0.0024500627,-0.022905566,-0.01383319,-0.018266903,0.031387407,-0.031304363,0.0019739305,0.061118424,0.021259194,0.10232586,0.024491444,-0.012679807,-0.03131656,-0.016435018,-0.06298498,-0.03173804,0.12295413,-0.0316098,0.0056854226,0.050458025,-0.06978267,0.11283627,-0.025494048,-0.097127475,0.0015469032,-0.019335344,-0.016903944,0.062377337,0.03604911
P44324,-0.021191685,0.093303576,-0.01939879,-0.012642525,-0.011818301,-0.0042151203,0.024478316,0.015771084,-0.013876803,0.040378705,0.08278986,0.00857133,0.09995688,0.027432073,0.0113286935,0.00035239663,0.009302746,-0.056989685,-0.010930918,0.12049984,-0.026131654,0.0074085016,0.05148582,-0.034274615,0.0966092,-0.015491874,-0.088200435,0.02073289,-0.04334127,-0.052990988,0.03978943,0.053114023
P09616,-0.024216773,0.11557838,-0.011142319,-0.026628012,-0.00095216744,-0.002029242,-0.019937895,0.03800326,-0.0019419659,-0.0058837077,0.061215412,0.030020662,0.114743575,0.012442255,-0.0113119725,-0.03831403,-0.009764054,-0.050486114,-0.05295075,0.116288364,-0.03838914,0.02419481,0.054886784,-0.059893254,0.123343155,-0.036909398,-0.09365472,0.014656538,0.01019271,-0.012343502,0.08488205,0.013633309
O70624,-0.030439414,0.0974844,-0.010263431,5.6096775e-05,-0.008305072,-0.006334642,-0.023771288,0.026238458,-0.019840704,0.010189157,0.06697739,0.009274364,0.09901584,0.012596668,-0.017515995,-0.026766501,0.0029175677,-0.06738797,-0.039893936,0.11872566,-0.035198882,0.0047949944,0.047517322,-0.049033526,0.11372254,-0.027158659,-0.09151261,0.012012199,-0.003572718,-0.017793871,0.07973513,0.031011159
O73790,-0.023716925,0.12525415,-0.009408876,0.004561001,-0.0150503395,-0.018476354,-0.007702112,0.039508678,-0.022439335,0.002169493,0.06509346,0.046948045,0.090971015,0.024185097,0.0060319924,-0.019948427,0.0038309034,-0.04058736,-0.029176539,0.11082311,-0.0055909418,0.012676601,0.066100456,-0.054695796,0.10499804,-0.036145084,-0.09440691,0.017809205,-0.009370627,-0.018359397,0.0639956,0.01607335
P14069,-0.029755143,0.11908186,-0.020074852,-0.025810286,-0.014292838,-0.0050281454,-0.013643145,0.03757547,-0.027821194,-0.002250555,0.039829668,0.022610828,0.11608157,0.019274198,-0.011123531,-0.028353676,-0.010512903,-0.043279633,-0.019992575,0.11920191,-0.029970506,0.009688017,0.041668147,-0.054172862,0.10138279,-0.020769551,-0.09868932,0.009071212,-0.030178284,-0.012255102,0.06824365,0.034617558
A7KAX9,-0.02097435,0.11282352,-0.0107474215,-0.017839631,-0.0120863635,-0.014347987,-0.008187891,0.037102986,-0.008563759,0.0055771074,0.060994,0.036204845,0.101843715,0.026472857,-0.0061089173,-0.023870468,-0.0071066706,-0.054949068,-0.03127863,0.1231246,-0.026074434,0.023014402,0.0636048,-0.054003816,0.1025795,-0.028848866,-0.098949,0.0070718736,-0.011995971,-0.020064088,0.067920566,0.019684162
O95835,-0.025548685,0.10232044,-0.008209016,-0.01056044,-0.016393682,-0.018614657,-0.014720486,0.029848574,-0.021597216,0.0078090746,0.06346769,0.03248048,0.09468096,0.02185791,-0.010539928,-0.021455558,-0.010970444,-0.066294596,-0.033841312,0.119343475,-0.028574921,0.009277306,0.048545703,-0.048668567,0.11748212,-0.025134802,-0.10141218,0.0042857556,-0.006759705,-0.011127853,0.07419183,0.032916483
P62081,-0.023065014,0.09986638,-0.01777886,-0.0066421437,-0.009798039,-0.010313602,-0.0141145885,0.029574014,-0.0287723,0.011230444,0.06298849,0.011301067,0.09436922,0.011917419,-0.008883887,-0.029268038,-0.007645393,-0.06435049,-0.032651972,0.11746024,-0.030652761,0.0026901648,0.04699183,-0.057025388,0.11243082,-0.024601229,-0.10095932,0.008144278,-0.016187968,-0.016306004,0.06821327,0.041886095
O46043,-0.023289053,0.11346448,-0.010654276,-0.004918324,-0.011310073,-0.008911303,-0.009084851,0.03790431,-0.016952038,0.004177313,0.068927266,0.024835523,0.099616215,0.016742837,0.0012652825,-0.031536873,-0.004575429,-0.061370373,-0.039965544,0.11734916,-0.023926016,0.012786205,0.05024434,-0.052380934,0.11708029,-0.027592283,-0.096790284,0.017944412,-0.008370021,-0.014154542,0.06304447,0.035100225
P01258,-0.022534953,0.11244408,-0.014781879,-0.0048926882,-0.0118422825,-0.0056510353,-0.0037771414,0.036306273,-0.022527369,0.003157795,0.06424482,0.028999895,0.10721607,0.016919896,-0.0032158387,-0.016694646,0.003299942,-0.044559117,-0.021427086,0.107165515,-0.019765368,0.007945365,0.051508784,-0.05389399,0.11081227,-0.027373869,-0.100944474,0.015569809,-0.023373587,-0.021459663,0.06991343,0.025473403
O14879,-0.017499438,0.10302621,-0.003767583,-0.01339267,-0.0240324,-0.012125651,-0.016842311,0.035831615,-0.027508996,-0.0026341332,0.06845126,0.024343316,0.103473134,0.017056176,-0.009646632,-0.030102108,-0.013431974,-0.05981604,-0.035798438,0.12471334,-0.02979057,0.010822497,0.050906256,-0.059260298,0.11586574,-0.026448313,-0.09036246,0.007876236,-0.0062983045,-0.011234831,0.069242716,0.021156196
I1WVY3,-0.016194021,0.124359705,-0.025024572,-0.0031188466,-0.0057796133,-0.018622229,-0.012487504,0.031591766,-0.032586273,-0.0027852047,0.058699105,0.040653948,0.10796519,0.025156246,0.00093354034,-0.025955567,0.009407007,-0.049501717,-0.019896278,0.094914146,-0.019467773,0.023081332,0.05827282,-0.061701953,0.10284611,-0.031451393,-0.10448506,0.018301213,-0.014408726,-0.011980471,0.06564885,0.02502639
P42858,-0.029342882,0.09869235,-0.010495714,-0.0055886596,-0.009163484,-0.012394988,-0.019788697,0.028378988,-0.023901703,0.00855333,0.06530691,0.01917121,0.09841149,0.012624864,-0.013574671,-0.029932028,-0.0040788054,-0.06147119,-0.041841283,0.11824903,-0.030345935,0.00985493,0.046155542,-0.049313933,0.11630483,-0.029325316,-0.09527609,0.0069143986,-0.00091083103,-0.013212706,0.0685179,0.030117022
Q5JFG7,-0.015307461,0.114658654,-0.0093348315,0.0045766872,-0.011646409,0.006607648,-0.0012183286,0.024591798,-0.02915453,0.00302983,0.060732003,0.01251217,0.103640236,-0.001797509,-0.0065377504,-0.02054358,-0.006009473,-0.058111664,-0.041468605,0.112419516,-0.031870864,0.008919896,0.040994655,-0.05797723,0.10346831,-0.0269491,-0.09579319,0.026962707,-0.017537856,-0.022988433,0.06800913,0.015823865
P01583,-0.022667816,0.10721197,-0.012725376,-0.0098623615,-0.008128505,-0.0009768248,-0.011263314,0.04087116,-0.017360909,0.0058802105,0.0686388,0.017134827,0.09883794,0.015496344,-0.0008734856,-0.019829042,-0.0036488,-0.05713323,-0.030478047,0.10955118,-0.02702621,0.011473845,0.057543613,-0.058137435,0.110728234,-0.022587588,-0.10187542,0.010936235,-0.014378727,-0.020681662,0.074147426,0.026922058
P20783,-0.035161052,0.101036124,-0.011454361,-0.006873279,-0.009121449,-0.0030740302,-0.010677828,0.030601926,-0.026534056,0.015096743,0.062463872,0.012991379,0.102132,0.013923303,-0.012516612,-0.024970626,-0.00082911603,-0.05219809,-0.024772558,0.1111003,-0.027045561,0.00840714,0.039912518,-0.04806199,0.11119183,-0.028418485,-0.10084998,0.016589867,-0.01688993,-0.026608495,0.06413067,0.03519292
